structure_id,id_type,standpipe_status,standpipe_casefile,fire_alarm_status,fire_alarm_casefile,smoke_control_status,smoke_control_casefile,pier_status,pier_casefile,fire_escape_status,fire_escape_casefile,private_bridge_status,private_bridge_casefile,emer_stdby_pwr_sys_status,emer_stdby_pwr_sys_casefile,special_hazards_status,special_hazards_casefile,facade_status,facade_casefile,sprinkler_status,sprinkler_casefile,damper_status,damper_casefile,objectid
1535071,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19498
1276217,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19499
1228070,BIN,,,Expired,,,,,,,,,,,,,,,,Deficient,CF-2025-084733,,,19500
1029876,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19501
1104422,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,19502
1022729,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19503
1073932,BIN,,,Expired,,,,,,Expired,,,,,,,,,,,,,,19504
1131266,BIN,,,Expired,,,,,,Expired,,,,,,,,,,,,,,19505
1450921,BIN,,,Expired,,,,,,,,,,,,Deficient,,,,,,,,19506
1052827,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19507
1416617,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19508
1419865,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19509
1306139,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19510
1136942,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19511
1547184,BIN,,,Expired,,,,,,Active,,,,,,,,,,Active,,,,19512
1070349,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19513
1071228,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19514
1406118,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,19515
1436779,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19516
1096952,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19517
1498608,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19518
1503445,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19519
1197434,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19520
1056905,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,19521
1324667,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19522
1440013,BIN,,,,,,,,,Active,,,,,,,,,,,,,,19523
1365939,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19524
1024512,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19525
1213492,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,19526
1410970,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19527
1087976,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19528
1164706,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19529
1544920,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19530
1118561,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19531
1535410,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19532
1005255,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19533
1039002,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19534
1151153,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19535
1505389,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19536
1550181,BIN,,,Expired,,,,,,,,,,,,Active,,,,Expired,,,,19537
1072824,BIN,,,Active,,,,,,,,,,,,,,,,Expired,,,,19538
1005776,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19539
1244545,BIN,,,,,,,,,,,,,,,Expired,,,,Expired,,,,19540
1246449,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19541
1545384,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19542
1475403,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19543
1550810,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19544
1071124,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19545
1356884,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19546
1343519,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19547
1462653,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19548
1186298,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,19549
1137000,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19550
1499562,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19551
1443481,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,19552
1093183,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,19553
3000184,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,19554
1121672,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19555
1405618,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19556
1551343,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19557
1170893,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,19558
1420873,BIN,,,,,,,,,,,,,,,,,Unsafe,,,,,,19559
1359652,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19560
1038138,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19561
1493584,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19562
1416386,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19563
1310460,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19564
1488834,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19565
1241801,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19566
1496414,BIN,,,Active,,,,,,,,,,,,Active,,,,Expired,CF-2025-085992,,,19567
1485964,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19568
1454239,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,19569
1314705,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19570
1538053,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19571
1035801,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,19572
1533364,BIN,,,Active,,,,,,,,,,Active,,,,,,,,,,19573
1102185,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19574
1404785,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,19575
1338548,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19576
1368464,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19577
1075376,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19578
1390137,BIN,Expired,,Expired,,,,,,,,,,,,,,,,Expired,,,,19579
1032647,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19580
1297612,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,19581
1007012,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19582
1010414,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19583
1082658,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19584
1100804,BIN,,,Active,,,,,,,,,,Expired,,,,,,,,,,19585
1005777,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19586
1447867,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19587
1248658,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19588
1432459,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,19589
1551454,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19590
1381388,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19591
1043913,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19592
1051041,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19593
1222678,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19594
1067818,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19595
1072245,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19596
1550038,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19597
1410381,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19598
1389258,BIN,,,,,,,,,,,,,,,Active,,,,Deficient,,,,19599
1205176,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19600
1022864,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19601
1262457,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19602
1402164,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19603
2001242,BIN,,,,,,,,,,,,,,,Active,,,,Active,,,,19604
1058432,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19605
1406205,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19606
1506305,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19607
1542732,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19608
1420452,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,19609
1550574,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19610
1179137,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19611
1464668,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19612
1035142,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,19613
1175593,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19614
1261057,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19615
1441770,BIN,,,,,,,,,,,,,Expired,,,,,,,,,,19616
1371267,BIN,,,Active,,,,,,Active,,,,,,,,,,,,,,19617
1525848,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19618
1039930,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19619
1005670,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19620
2001525,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19621
1158357,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19622
1032535,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19623
1099523,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19624
1020398,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19625
1212154,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19626
1501256,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19627
1059063,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19628
1247319,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19629
1502262,BIN,,,Expired,,,,,,Active,,,,,,,,,,,,,,19630
1068420,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19631
1070277,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19632
1413583,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19633
1212507,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19634
1088399,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19635
1529637,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19636
3000094,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19637
1519068,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19638
1476413,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19639
1046581,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19640
1386944,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19641
1547058,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19642
1479476,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19643
1466877,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19644
1466243,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19645
1487731,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19646
1134812,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19647
1077236,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19648
1026709,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19649
1136061,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19650
1201000,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19651
1113066,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19652
1470403,BIN,,,,,,,,,Active,,,,,,,,,,,,,,19653
1464653,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19654
1402490,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19655
1525781,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19656
1146077,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19657
1526520,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19658
1263248,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19659
1544701,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19660
1228833,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19661
1232910,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19662
1523697,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19663
1145971,BIN,,,Expired,CF-2025-093291,,,,,,,,,,,Active,,,,,,,,19664
1269743,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19665
1481992,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19666
1496080,BIN,,,Expired,,,,,,,,,,,,Active,,,,,,,,19667
1147362,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19668
1151959,BIN,,,Active,,,,,,,,,,,,,,,,Deficient,,,,19669
1194689,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19670
1535551,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19671
1359975,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19672
1185758,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19673
1378787,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19674
1006884,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19675
1544189,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19676
1051472,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19677
1004685,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19678
1466600,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19679
1244502,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19680
1045963,BIN,,,Expired,,,,,,,,,,,,,,,,Active,,,,19681
1007416,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19682
1053749,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19683
1312366,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19684
1308678,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19685
1506357,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19686
1037412,BIN,,,,,,,,,Active,,,,,,,,,,,,,,19687
1062875,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19688
1212796,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19689
1045952,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19690
1078217,BIN,,,,,,,,,,,,,,,Deficient,,,,,,,,19691
1421230,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19692
1006337,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19693
1547401,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19694
1514741,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19695
1150688,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19696
1433026,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19697
1547269,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,19698
1432561,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19699
1151134,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19700
1219117,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19701
1023644,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19702
1546463,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19703
1440658,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19704
1368577,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19705
1090806,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19706
1073375,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19707
1031668,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19708
1463832,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19709
1079023,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19710
1176128,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19711
1415005,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19712
1420748,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19713
1028598,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19714
1273668,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19715
1545481,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19716
1180364,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19717
1486019,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19718
1435901,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19719
1209210,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19720
1322905,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19721
1186925,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,19722
1025068,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19723
1125168,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19724
1550020,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19725
1195492,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19726
1087534,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19727
1096365,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19728
1169250,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19729
1392642,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19730
1470709,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19731
2001241,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19732
1379352,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19733
1292982,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19734
1043176,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19735
1150906,BIN,,,,,,,,,,,,,,,,,,,Deficient,CF-2025-094667,,,19736
1065529,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19737
1206833,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19738
1467555,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19739
1388262,BIN,,,,,,,,,Active,,,,,,,,,,,,,,19740
1071235,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19741
1528298,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19742
1063498,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19743
1241930,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19744
2000263,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19745
1425528,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19746
1489591,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19747
3000440,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19748
1401585,BIN,,,Deficient,,,,,,,,,,,,,,,,Expired,,,,19749
1014207,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19750
1192227,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19751
1186359,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19752
1446602,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19753
1270478,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19754
2001067,BIN,,,Active,,,,,,,,,,,,Active,,,,,,,,19755
1204433,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19756
1189663,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19757
1301967,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19758
1518152,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19759
1391744,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19760
1371306,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19761
1076212,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19762
1093309,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19763
1104444,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19764
1256455,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,19765
1412197,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19766
1162062,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19767
1135000,BIN,,,Deficient,,,,,,,,,,,,,,,,,,,,19768
1404783,BIN,,,Expired,,,,,,,,,,Expired,,,,,,,,,,19769
2001356,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19770
1391924,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19771
1034105,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19772
1082371,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19773
1230227,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19774
1181716,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19775
1101383,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19776
1460579,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19777
1474182,BIN,,,,,,,,,Expired,,,,,,,,,,,,,,19778
1302241,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19779
1088427,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19780
1545192,BIN,,,,,,,,,,,,,,,,,Expired,,,,,,19781
1331576,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19782
1217684,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19783
1408709,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19784
1478473,BIN,,,,,,,,,,,,,,,Expired,,,,Expired,,,,19785
1504850,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19786
1514050,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19787
1178566,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19788
1502000,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19789
1380807,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19790
1182144,BIN,,,Deficient,CF-2025-041901,,,,,,,,,,,,,,,,,,,19791
1491259,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19792
1091251,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19793
1259386,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19794
1357356,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19795
1149622,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19796
1543012,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19797
1423127,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19798
1042885,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19799
1133595,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19800
1149760,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19801
1000950,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19802
1140274,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19803
1027831,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19804
1107459,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19805
1449430,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19806
1273076,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19807
1119005,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19808
1141163,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19809
1449179,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19810
1512643,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19811
1425946,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19812
1457260,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19813
1205298,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19814
1528175,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19815
1150235,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19816
1434519,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19817
1521189,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19818
1329992,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19819
1379275,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19820
1085332,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19821
1430567,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19822
1173486,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19823
1031498,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19824
1288716,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19825
1394025,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19826
1316498,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19827
1289245,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19828
1032536,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19829
1119537,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19830
1366614,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19831
1221968,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19832
1045888,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,19833
1514617,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19834
1420073,BIN,,,,,,,,,,,,,,,,,,,Active,,,,19835
1538380,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19836
1460745,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19837
1367183,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19838
1111020,BIN,,,Active,,,,,,,,,,,,,,,,Active,,,,19839
1364852,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19840
1476411,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19841
1355552,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19842
1056497,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19843
1210465,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19844
1492947,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19845
1314687,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19846
1510037,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19847
1058875,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19848
1287046,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19849
1456032,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19850
1079766,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19851
1184920,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,19852
1199970,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19853
1408334,BIN,,,Expired,,,,,,,,,,,,,,,,Expired,,,,19854
1391930,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19855
1507010,BIN,,,,,,,,,,,,,,,Expired,,,,,,,,19856
1084767,BIN,,,,,,,,,,,,,,,,,,,Deficient,CF-2025-101891,,,19857
1366246,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19858
1013625,BIN,,,,,,,,,,,,,,,,,Active,,,,,,19859
1093485,BIN,,,Active,,,,,,,,,,,,Expired,,,,,,,,19860
1030574,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19861
1180438,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19862
1407108,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19863
1533328,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19864
1449732,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19865
1063274,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19866
1092164,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19867
1518991,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19868
1374152,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19869
1446929,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19870
1312185,BIN,Deficient,CF-2024-029432,,,,,,,,,,,,,,,,,,,,,19871
1386372,BIN,,,Active,,,,,,,,,,,,,,,,,,,,19872
1000136,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19873
1247337,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19874
1327136,BIN,,,,,,,,,,,,,,,Active,,,,,,,,19875
1031610,BIN,,,Expired,,,,,,,,,,,,,,,,,,,,19876
1052134,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19877
3000590,BIN,,,,,,,,,,,,,,,,,,,Expired,,,,19878
1302322,BIN,,,,,,,,,,,,,,,,,,,Deficient,,,,19879
